sample_number,sample_date,lead_amount_ppm
1728737,2015-04-19,8.06e-5
1728858,2015-04-20,6.11e-4
1730032,2015-04-20,5e-5
1728741,2015-04-20,5e-5
1730014,2015-04-21,0.338
1728751,2015-04-21,0.00237
1731381,2015-04-21,1.63e-4
1730030,2015-04-21,4.63e-4
1730019,2015-04-21,1.71e-4
1730024,2015-04-21,0.00374
1733239,2015-04-21,8.77e-4
1733452,2015-04-21,5e-5
1733135,2015-04-21,8.08e-4
1731710,2015-04-22,1.22e-4
1730027,2015-04-22,5e-5
1730034,2015-04-22,5e-5
1730035,2015-04-22,8.22e-4
1731384,2015-04-22,6.36e-5
1733095,2015-04-22,5e-5
1731385,2015-04-23,6.13e-5
1731387,2015-04-23,8.82e-4
1740925,2015-04-23,5e-5
1731382,2015-04-23,5e-5
1731709,2015-04-24,5.72e-5
1733453,2015-04-27,5e-5
1731383,2015-04-27,5e-5
1731380,2015-04-27,0.0102
1733131,2015-04-27,5e-5
1733099,2015-04-27,5e-5
1733730,2015-04-28,5e-5
1732548,2015-04-28,3.21e-4
1732549,2015-04-28,0.00117
1732547,2015-04-28,4.37e-4
1733237,2015-04-28,0.00489
1735276,2015-04-29,3.11e-4
1733098,2015-04-29,1.82e-4
1733233,2015-04-29,5e-5
1733894,2015-04-30,0.00111
1734320,2015-04-30,3.39e-4
1734321,2015-05-01,5e-5
1733892,2015-05-01,9.33e-4
1733896,2015-05-03,6.78e-5
1733893,2015-05-03,0.0018600000000000001
1733895,2015-05-04,0.00124
1737779,2015-05-05,0.00214
1735277,2015-05-05,0.00215
1740444,2015-05-05,6.19e-5
1735292,2015-05-05,3.98e-4
1736510,2015-05-06,8.65e-4
1735274,2015-05-06,5e-5
1736514,2015-05-06,8.35e-5
1740920,2015-05-06,0.00283
1740467,2015-05-06,5.45e-5
1740457,2015-05-06,0.0011
1735278,2015-05-06,8.11e-5
1740455,2015-05-06,7.1e-5
1736506,2015-05-06,4.81e-4
1736509,2015-05-07,5e-5
1735650,2015-05-07,5e-5
1737777,2015-05-10,1.61e-4
1736516,2015-05-11,6.37e-5
1736508,2015-05-11,7.75e-4
1736515,2015-05-11,0.00112
1736511,2015-05-11,5e-5
1737776,2015-05-12,0.001
1736512,2015-05-12,4.79e-4
1740458,2015-05-12,4.15e-4
1736507,2015-05-12,2.65e-4
1737778,2015-05-12,8.84e-5
1737781,2015-05-13,6e-4
1740456,2015-05-13,5.75e-4
1736513,2015-05-13,0.00568
1740419,2015-05-13,5e-5
1740451,2015-05-13,3.95e-4
1737780,2015-05-13,5.88e-4
1742647,2015-05-13,4.87e-4
1737782,2015-05-13,4.09e-4
1740447,2015-05-13,0.00182
1740901,2015-05-14,1.17e-4
1740446,2015-05-14,2.04e-4
1740448,2015-05-14,7.97e-4
1740919,2015-05-14,5e-5
1740465,2015-05-14,0.00727
1740395,2015-05-15,9.96e-4
1740394,2015-05-15,0.00262
1740922,2015-05-15,0.00109
1740445,2015-05-15,0.00287
1742078,2015-05-18,0.00246
1740923,2015-05-19,5e-5
1740924,2015-05-20,0.00627
1740479,2015-05-20,6.18e-5
1740476,2015-05-20,2.83e-4
1742069,2015-05-20,5.47e-4
1742115,2015-05-20,5e-5
1740926,2015-05-20,0.00198
1742064,2015-05-21,6.88e-5
1742068,2015-05-21,1.28e-4
1742090,2015-05-21,3.09e-4
1742159,2015-05-21,2.1e-4
1742065,2015-05-21,0.00106
1742648,2015-05-21,7.73e-5
1742123,2015-05-21,1.89e-4
1742071,2015-05-21,5e-5
1742129,2015-05-21,1.68e-4
1742067,2015-05-21,0.00146
1743754,2015-05-21,1.06e-4
1742125,2015-05-22,5.51e-5
1743759,2015-05-22,9.68e-5
1745534,2015-05-24,4.87e-4
1743760,2015-05-25,9.8e-5
1742163,2015-05-25,6.6e-4
1743757,2015-05-25,0.00213
1743756,2015-05-25,9.82e-5
1742646,2015-05-25,9.18e-4
1742066,2015-05-25,5.18e-5
1743758,2015-05-26,0.00306
1743755,2015-05-26,1.04e-4
1742063,2015-05-26,5e-5
1748492,2015-05-27,5.83e-5
1745532,2015-05-28,6.47e-5
1747388,2015-05-28,3.5e-4
1747389,2015-05-28,0.00371
1745907,2015-05-28,6.74e-5
1753143,2015-05-28,0.00106
1747387,2015-05-29,2.15e-4
1753145,2015-05-29,2.47e-4
1745537,2015-05-29,0.00147
1745906,2015-05-30,5e-5
1747386,2015-05-31,9.54e-4
1745531,2015-05-31,0.00314
1745533,2015-06-01,0.00108
1745905,2015-06-01,1.32e-4
1745536,2015-06-01,0.00258
1748505,2015-06-01,0.00192
1745535,2015-06-02,0.00751
1748491,2015-06-03,0.00104
1748504,2015-06-03,0.00483
1748493,2015-06-04,0.0473
1748506,2015-06-04,3.49e-4
1748579,2015-06-04,5e-5
1749842,2015-06-05,5e-5
1753146,2015-06-05,4.73e-4
1748494,2015-06-05,7.22e-5
1752196,2015-06-05,6.33e-5
1748502,2015-06-05,5.88e-4
1748503,2015-06-05,1.59e-4
1749851,2015-06-05,6.58e-5
1752204,2015-06-07,5e-5
1766051,2015-06-07,4.33e-4
1749875,2015-06-07,8.89e-4
1748501,2015-06-08,0.00162
1749840,2015-06-08,8.08e-5
1749843,2015-06-08,1.76e-4
1752201,2015-06-08,5e-5
1751443,2015-06-09,2.02e-4
1751417,2015-06-09,0.00232
1751424,2015-06-09,1.36e-4
1749864,2015-06-10,9.3e-5
1749841,2015-06-10,0.00202
1751442,2015-06-10,5e-5
1752205,2015-06-11,5.34e-5
1751425,2015-06-11,1.22e-4
1757248,2015-06-11,5e-5
1751454,2015-06-11,3.08e-4
1751420,2015-06-12,8.47e-4
1751418,2015-06-12,0.00192
1751407,2015-06-12,8.05e-4
1751408,2015-06-12,8.6e-4
1751409,2015-06-12,2.97e-4
1751421,2015-06-14,5e-5
1751449,2015-06-14,0.00122
1751406,2015-06-14,4.99e-4
1751451,2015-06-14,6.5e-4
1751419,2015-06-15,1.54e-4
1753127,2015-06-15,6.24e-4
1757245,2015-06-15,6.65e-4
1752239,2015-06-15,5e-5
1753128,2015-06-15,8.08e-5
1753129,2015-06-16,5e-5
1757242,2015-06-16,1.33e-4
1755398,2015-06-16,9.08e-4
1758476,2015-06-17,7.75e-5
1757251,2015-06-17,0.00363
1757244,2015-06-18,5e-5
1755397,2015-06-18,1.04e-4
1755408,2015-06-18,0.0028
1755406,2015-06-18,1.96e-4
1755410,2015-06-19,2.37e-4
1755411,2015-06-19,0.0248
1755405,2015-06-19,5.45e-5
1755768,2015-06-22,5e-5
1755409,2015-06-23,7.57e-5
1755407,2015-06-23,0.00105
1765612,2015-06-24,0.00835
1758475,2015-06-25,1.63e-4
1758473,2015-06-29,0.00148
1758474,2015-06-29,0.00241
1761336,2015-06-29,5e-5
1758472,2015-06-30,0.00129
1761337,2015-06-30,0.00101
1761495,2015-07-02,5e-5
1773450,2015-07-02,9.05e-5
1761497,2015-07-02,2.7e-4
1761471,2015-07-02,0.00538
1761469,2015-07-05,1.86e-4
1765912,2015-07-06,0.00331
1761468,2015-07-06,0.00853
1761470,2015-07-06,0.0143
1761473,2015-07-06,0.00118
1761339,2015-07-06,1.39e-4
1761338,2015-07-06,9.12e-5
1761474,2015-07-07,3.35e-4
1765648,2015-07-07,0.0383
1761475,2015-07-08,5.05e-5
1764188,2015-07-08,5.04e-5
1764744,2015-07-08,1.08e-4
1761472,2015-07-08,0.00405
1765680,2015-07-08,7.89e-5
1765665,2015-07-08,3.01e-4
1764191,2015-07-08,7.11e-5
1764189,2015-07-08,0.00226
1764207,2015-07-09,7.77e-4
1764731,2015-07-09,0.00111
1764732,2015-07-09,0.00172
1764201,2015-07-09,0.00152
1765201,2015-07-09,1.64e-4
1765197,2015-07-09,2.05e-4
1765791,2015-07-10,3.94e-4
1765287,2015-07-11,0.00245
1764200,2015-07-11,6.39e-4
1765199,2015-07-12,8.24e-4
1765075,2015-07-12,5e-5
1764199,2015-07-12,1.11e-4
1765202,2015-07-13,9.57e-4
1765624,2015-07-13,1.04e-4
1764190,2015-07-13,0.0016
1765200,2015-07-13,2.58e-4
1768156,2015-07-13,0.00276
1765198,2015-07-14,6.95e-4
1766152,2015-07-15,9.44e-4
1768174,2015-07-15,6.24e-4
1768158,2015-07-15,0.00376
1772709,2015-07-15,0.00358
1790178,2015-07-15,5e-5
1768178,2015-07-15,5e-5
1768171,2015-07-16,7.26e-5
1768153,2015-07-16,5e-5
1772706,2015-07-16,5.53e-5
1768155,2015-07-17,0.00244
1768157,2015-07-17,2.31e-4
1776503,2015-07-17,5e-5
1769704,2015-07-18,0.00933
1772724,2015-07-19,3.18e-4
1768159,2015-07-20,5e-5
1768154,2015-07-20,8.89e-5
1769703,2015-07-21,5e-5
1769711,2015-07-21,0.00135
1776518,2015-07-21,0.00299
1772692,2015-07-21,6.92e-5
1769712,2015-07-21,0.00339
1772705,2015-07-22,9.07e-5
1772710,2015-07-22,5.96e-5
1776496,2015-07-23,2.84e-4
1769702,2015-07-23,5e-5
1773460,2015-07-23,0.00124
1775802,2015-07-23,5e-5
1776528,2015-07-24,5.36e-5
1772734,2015-07-24,0.035
1772707,2015-07-25,7.06e-4
1772687,2015-07-26,0.00605
1773459,2015-07-26,8.2e-5
1772690,2015-07-26,7.66e-5
1772688,2015-07-27,9.31e-5
1772693,2015-07-27,1.9e-4
1772689,2015-07-27,4.11e-4
1772708,2015-07-27,0.00307
1779589,2015-07-27,5e-5
1773451,2015-07-27,0.00323
1772721,2015-07-28,5e-5
1772691,2015-07-28,2.38e-4
1779588,2015-07-28,5.72e-4
1772645,2015-07-28,0.00392
1773461,2015-07-28,4.34e-4
1772648,2015-07-28,0.00121
1772740,2015-07-29,8.33e-5
1772646,2015-07-29,6.36e-4
1773458,2015-07-29,0.00184
1776520,2015-07-30,5e-5
1776526,2015-07-30,1.36e-4
1776522,2015-07-30,9.26e-4
1778112,2015-07-30,0.0018600000000000001
1776519,2015-07-31,0.00134
1778110,2015-07-31,0.00182
1778109,2015-08-01,0.00382
1776502,2015-08-04,0.00353
1784711,2015-08-04,7.34e-4
1776517,2015-08-04,0.00185
1776525,2015-08-04,7.82e-5
1776523,2015-08-04,4.47e-4
1775803,2015-08-04,7.36e-5
1776521,2015-08-05,0.00188
1776527,2015-08-05,0.00493
1779590,2015-08-05,5e-5
1776524,2015-08-06,5.16e-5
1779593,2015-08-06,0.00222
1779628,2015-08-06,5.87e-4
1779472,2015-08-06,0.00104
1778108,2015-08-07,0.0157
1779471,2015-08-07,5e-5
1779437,2015-08-07,0.00116
1778111,2015-08-07,0.00208
1779458,2015-08-07,9.63e-5
1779592,2015-08-07,9.98e-5
1779438,2015-08-09,7.08e-4
1779594,2015-08-10,5e-5
1779456,2015-08-10,0.00341
1779591,2015-08-10,2.06e-4
1779457,2015-08-11,7.46e-5
1781117,2015-08-11,0.238
1779430,2015-08-12,1.28e-4
1781105,2015-08-12,4.59e-4
1779473,2015-08-12,0.00134
1782463,2015-08-13,3.08e-4
1782481,2015-08-13,5e-5
1784316,2015-08-13,0.00214
1784267,2015-08-13,1.25e-4
1790172,2015-08-14,0.00192
1784286,2015-08-17,0.00427
1784346,2015-08-17,5e-5
1784272,2015-08-17,0.00118
1790179,2015-08-17,5e-5
1784322,2015-08-17,5e-5
1784319,2015-08-18,9.59e-5
1784336,2015-08-18,5e-5
1784289,2015-08-18,5e-5
1784307,2015-08-18,0.00262
1782490,2015-08-18,0.00254
1782491,2015-08-19,5e-5
1784293,2015-08-19,0.00332
1784314,2015-08-19,0.00612
1784268,2015-08-20,1.15e-4
1784320,2015-08-20,7.53e-5
1784342,2015-08-20,0.00187
1784318,2015-08-20,7.29e-5
1784317,2015-08-21,3.11e-4
1789190,2015-08-21,0.00119
1784321,2015-08-21,0.00118
1784335,2015-08-21,8.82e-5
1784345,2015-08-21,8.08e-5
1789193,2015-08-21,0.00116
1789199,2015-08-24,0.0298
1789194,2015-08-24,5e-5
1784297,2015-08-25,5e-5
1789165,2015-08-25,5e-5
1784712,2015-08-25,2.07e-4
1784710,2015-08-25,6.64e-5
1789207,2015-08-26,0.00104
1789191,2015-08-26,0.00123
1793603,2015-08-26,8.44e-5
1789200,2015-08-27,7.4e-4
1789189,2015-08-27,0.00163
1789218,2015-08-27,0.00554
1789204,2015-08-27,4.67e-4
1789164,2015-08-28,7.31e-5
1789220,2015-08-28,0.00131
1789188,2015-08-28,5e-5
1789163,2015-08-28,2.24e-4
1789195,2015-08-29,0.00201
1793604,2015-08-29,6.72e-5
1789167,2015-08-30,0.106
1789206,2015-09-01,2.34e-4
1789208,2015-09-01,0.0109
1793606,2015-09-01,0.0018600000000000001
1789213,2015-09-01,9.67e-4
1793607,2015-09-01,5e-5
1790176,2015-09-01,9.83e-5
1790173,2015-09-02,9.7e-4
1789192,2015-09-02,0.00817
1789221,2015-09-02,5e-5
1789203,2015-09-02,0.00287
1790177,2015-09-03,0.00709
1790175,2015-09-03,2.26e-4
1795732,2015-09-03,3.28e-4
1795736,2015-09-04,0.00103
1795746,2015-09-04,0.00844
1793605,2015-09-07,1.07e-4
1790174,2015-09-08,0.00569
1795748,2015-09-08,0.0026
1790171,2015-09-08,1.39e-4
1793069,2015-09-09,5e-5
1795738,2015-09-09,0.00298
1793071,2015-09-10,0.00183
1793065,2015-09-10,9.49e-5
1798130,2015-09-10,3.76e-4
1798132,2015-09-11,5e-5
1796399,2015-09-11,8.93e-5
1795744,2015-09-11,5e-5
1795747,2015-09-11,2.03e-4
1793601,2015-09-11,5.05e-5
1795742,2015-09-11,2.17e-4
1796395,2015-09-12,5e-5
1793067,2015-09-12,3.48e-4
1793072,2015-09-12,5e-5
1798153,2015-09-13,5e-5
1795985,2015-09-13,5e-5
1793070,2015-09-13,5.83e-5
1793061,2015-09-13,3.89e-4
1795745,2015-09-14,1.17e-4
1795741,2015-09-14,0.00858
1795740,2015-09-14,0.0162
1795739,2015-09-15,5.61e-5
1795749,2015-09-15,0.00349
1795743,2015-09-15,5e-5
1798127,2015-09-16,4.38e-4
1796391,2015-09-16,5e-5
1796396,2015-09-16,0.00232
1804988,2015-09-16,8.67e-4
1795724,2015-09-17,0.00245
1798133,2015-09-17,5e-5
1796376,2015-09-17,5e-5
1796392,2015-09-18,5e-5
1796397,2015-09-21,1.06e-4
1796393,2015-09-22,5.77e-5
1796398,2015-09-22,5e-5
1798119,2015-09-22,1.81e-4
1798129,2015-09-22,0.00621
1798128,2015-09-22,5.78e-5
1798131,2015-09-22,0.00326
1798120,2015-09-22,4.28e-4
1804992,2015-09-23,5e-5
1796394,2015-09-23,5e-5
1796374,2015-09-24,0.0017
1800385,2015-09-24,0.00318
1800403,2015-09-25,0.00173
1800392,2015-09-25,0.00064899999999999995
1800407,2015-09-27,0.00308
1800406,2015-09-28,5e-5
1800350,2015-09-28,1.23e-4
1805004,2015-09-28,5e-5
1800431,2015-09-28,0.0591
1802410,2015-09-29,0.00123
1800393,2015-09-29,0.0019
1800430,2015-09-29,9.52e-4
1800384,2015-09-30,0.00111
1803071,2015-10-01,0.00215
1803075,2015-10-02,0.00773
1803116,2015-10-02,0.00113
1803098,2015-10-02,0.0111
1803074,2015-10-02,0.00166
1804209,2015-10-02,0.00249
1803073,2015-10-02,5e-5
1803072,2015-10-02,5e-5
1803121,2015-10-02,8.46e-5
1804212,2015-10-05,7.83e-4
1804987,2015-10-05,8.53e-5
1804999,2015-10-05,9.03e-5
1805951,2015-10-05,6.36e-5
1803101,2015-10-06,2.29e-4
1809121,2015-10-06,5e-5
1805929,2015-10-06,0.023
1805920,2015-10-07,0.00123
1805932,2015-10-07,5e-5
1805944,2015-10-07,0.00474
1805930,2015-10-07,9.65e-5
1807325,2015-10-07,5e-5
1804192,2015-10-08,5e-5
1807323,2015-10-08,0.00123
1807324,2015-10-08,0.00189
1804193,2015-10-08,1.38e-4
1804211,2015-10-08,5e-5
1804219,2015-10-08,1.23e-4
1804194,2015-10-08,5e-5
1807326,2015-10-08,4.92e-4
1807368,2015-10-08,0.00207
1805931,2015-10-08,5e-5
1807373,2015-10-09,0.00245
1805918,2015-10-09,0.0206
1805003,2015-10-09,5e-5
1807389,2015-10-09,0.00374
1809118,2015-10-13,0.00217
1805919,2015-10-13,0.00145
1816975,2015-10-13,0.0085
1816978,2015-10-13,8.66e-4
1816979,2015-10-14,2.9e-4
1809119,2015-10-14,0.00295
1812693,2015-10-15,5e-5
1816995,2015-10-15,5e-5
1808172,2015-10-15,2.31e-4
1809120,2015-10-16,5e-5
1809141,2015-10-16,9.02e-5
1815474,2015-10-17,5e-5
1809156,2015-10-18,0.0025
1816996,2015-10-19,5e-5
1809133,2015-10-19,0.00143
1809153,2015-10-19,4.77e-4
1809155,2015-10-19,0.00109
1809135,2015-10-20,3.23e-4
1809146,2015-10-20,2.04e-4
1812695,2015-10-20,5.39e-4
1816988,2015-10-21,7.81e-4
1809144,2015-10-21,3.41e-4
1812719,2015-10-22,0.00185
1812731,2015-10-22,3.86e-4
1812692,2015-10-22,5e-5
1811343,2015-10-22,0.00344
1812722,2015-10-23,4.37e-4
1812760,2015-10-23,0.0016
1815972,2015-10-23,9.15e-4
1812755,2015-10-23,9e-4
1812696,2015-10-25,0.00168
1811344,2015-10-26,0.00117
1816992,2015-10-26,2.42e-4
1812689,2015-10-26,6.99e-5
1816989,2015-10-26,5e-5
1815974,2015-10-26,9.88e-4
1816022,2015-10-26,5e-5
1816021,2015-10-26,5.5e-5
1816020,2015-10-26,0.00106
1815975,2015-10-26,0.00218
1816003,2015-10-26,0.00154
1812691,2015-10-27,7.45e-4
1816018,2015-10-27,6e-4
1815971,2015-10-27,0.00326
1812690,2015-10-28,4.4e-4
1812694,2015-10-28,0.00146
1812758,2015-10-29,0.00248
1812697,2015-10-29,5e-5
1812745,2015-10-29,0.00107
1815456,2015-10-29,1.26e-4
1813030,2015-10-30,5e-5
1815436,2015-11-01,4.23e-4
1815445,2015-11-02,0.00192
1818480,2015-11-02,1.13e-4
1815429,2015-11-02,0.00496
1830483,2015-11-02,0.00233
1816002,2015-11-02,1.19e-4
1815428,2015-11-03,5e-5
1818484,2015-11-03,2.43e-4
1816993,2015-11-04,5.54e-5
1815976,2015-11-04,2.89e-4
1817000,2015-11-04,2.9e-4
1817947,2015-11-06,0.00126
1818481,2015-11-06,9.38e-5
1816976,2015-11-07,5e-5
1818486,2015-11-08,0.00115
1817964,2015-11-09,1.46e-4
1817911,2015-11-09,7.74e-4
1816977,2015-11-09,0.00183
1819505,2015-11-10,0.00154
1820008,2015-11-10,0.0213
1842429,2015-11-11,5e-5
1819501,2015-11-11,7.56e-4
1819502,2015-11-11,0.0134
1819503,2015-11-11,5e-5
1819525,2015-11-11,3.08e-4
1820005,2015-11-12,9.21e-5
1825628,2015-11-12,5.2e-4
1818485,2015-11-12,8.63e-4
1818497,2015-11-12,0.00184
1819524,2015-11-13,5.88e-5
1819498,2015-11-13,0.00112
1828792,2015-11-14,0.00249
1819504,2015-11-15,8.46e-4
1819500,2015-11-16,1.58e-4
1819532,2015-11-16,0.00107
1819991,2015-11-16,1.31e-4
1819499,2015-11-16,5e-5
1825647,2015-11-17,6.32e-4
1824177,2015-11-17,8.69e-4
1823094,2015-11-17,0.00144
1824180,2015-11-17,5.33e-4
1823093,2015-11-18,6.81e-4
1823095,2015-11-18,6.54e-4
1824195,2015-11-18,5e-5
1824182,2015-11-18,0.00162
1823107,2015-11-18,0.00174
1828897,2015-11-19,2.85e-4
1824198,2015-11-20,5e-5
1824176,2015-11-22,0.00206
1825586,2015-11-22,5e-5
1825618,2015-11-22,5e-5
1826072,2015-11-23,5e-5
1824196,2015-11-23,3.35e-4
1823092,2015-11-23,5e-5
1825641,2015-11-23,1.56e-4
1824175,2015-11-23,0.00291
1826058,2015-11-23,4.54e-4
1824178,2015-11-24,9.72e-5
1826046,2015-11-24,5e-5
1824199,2015-11-24,5e-5
1826061,2015-11-24,5e-5
1826063,2015-11-24,8.34e-5
1824197,2015-11-25,4.72e-4
1825643,2015-11-25,0.00406
1826044,2015-11-25,5e-5
1826146,2015-11-25,5e-5
1826091,2015-11-25,0.00148
1826059,2015-11-26,5.19e-5
1828814,2015-11-26,0.00191
1842428,2015-11-27,0.00416
1826045,2015-11-27,0.00191
1828918,2015-11-27,7.96e-5
1826043,2015-11-27,5e-5
1828869,2015-11-27,5.71e-5
1826060,2015-11-27,5e-5
1825587,2015-11-28,0.00137
1825157,2015-11-29,5.59e-4
1828870,2015-11-29,1.22e-4
1842425,2015-11-30,5e-5
1826090,2015-11-30,1.16e-4
1828816,2015-11-30,0.00158
1828456,2015-12-01,5e-5
1828914,2015-12-01,0.00126
1830480,2015-12-01,6.4e-4
1828817,2015-12-01,5.83e-4
1830485,2015-12-02,5e-5
1828941,2015-12-02,0.00255
1842424,2015-12-02,6.05e-5
1828815,2015-12-03,5e-5
1830487,2015-12-03,5e-5
1828793,2015-12-03,0.00202
1828457,2015-12-03,0.00351
1828940,2015-12-04,0.00354
1828791,2015-12-04,5.63e-4
1830482,2015-12-07,0.00132
1828919,2015-12-07,5e-5
1830484,2015-12-08,6.7e-4
1830486,2015-12-08,0.00104
1832034,2015-12-08,7.23e-4
1832046,2015-12-09,0.00588
1832036,2015-12-09,1.11e-4
1830464,2015-12-09,1.79e-4
1834897,2015-12-09,5e-5
1832033,2015-12-10,5e-5
1832037,2015-12-10,0.00495
1830481,2015-12-10,5e-5
1834924,2015-12-10,0.0833
1832039,2015-12-11,5e-5
1832047,2015-12-11,5e-5
1832035,2015-12-11,5e-5
1832038,2015-12-13,2.41e-4
1848396,2015-12-13,8.82e-4
1838093,2015-12-13,5e-5
1832032,2015-12-13,0.00223
1833825,2015-12-14,0.00137
1834925,2015-12-15,5e-5
1833588,2015-12-16,0.226
1837014,2015-12-16,5e-5
1833587,2015-12-16,5e-5
1833586,2015-12-17,0.00214
1833826,2015-12-17,8.49e-5
1834928,2015-12-17,7.1e-4
1833589,2015-12-17,0.00131
1833823,2015-12-17,0.00153
1837024,2015-12-18,4.25e-4
1833824,2015-12-18,1.55e-4
1834930,2015-12-18,5e-5
1833831,2015-12-18,1.26e-4
1834932,2015-12-20,0.00277
1834927,2015-12-20,5e-5
1837012,2015-12-21,5.9e-4
1834931,2015-12-21,0.00232
1834929,2015-12-21,9.4e-4
1837011,2015-12-22,5.42e-5
1834926,2015-12-22,0.00114
1837013,2015-12-22,7.52e-5
1837700,2015-12-22,1.6e-4
1838090,2015-12-22,0.00504
1838092,2015-12-22,8.21e-5
1838104,2015-12-22,5e-5
1838111,2015-12-23,9.32e-5
1838103,2015-12-24,0.00829
1837015,2015-12-24,8.72e-5
1837037,2015-12-24,4.93e-4
1838109,2015-12-28,0.00134
1838082,2015-12-29,1.46e-4
1838110,2015-12-30,9.49e-5
1839002,2015-12-31,6.2e-4
1839003,2016-01-03,0.00249
1838107,2016-01-03,5.16e-5
1839001,2016-01-04,1.78e-4
1841622,2016-01-04,7.84e-5
1841936,2016-01-05,5e-5
1841959,2016-01-05,0.00144
1843200,2016-01-05,5e-5
1842945,2016-01-05,5e-5
1841619,2016-01-06,1.69e-4
1842921,2016-01-06,5e-5
1841623,2016-01-06,5e-5
1840889,2016-01-06,5e-5
1841608,2016-01-06,0.00166
1842426,2016-01-07,5.61e-5
1840887,2016-01-07,2.67e-4
1842427,2016-01-07,5e-5
1841620,2016-01-08,7.91e-4
1842922,2016-01-08,5e-5
1841618,2016-01-08,7.5e-4
1840886,2016-01-08,5e-5
1841935,2016-01-08,3.23e-4
1841960,2016-01-10,8.16e-5
1841956,2016-01-10,3.72e-4
1840888,2016-01-11,6.77e-5
1840885,2016-01-11,0.00117
1841621,2016-01-11,5.15e-4
1841617,2016-01-12,2.29e-4
1841609,2016-01-12,0.00129
1841624,2016-01-12,6.49e-5
1841957,2016-01-13,5.32e-4
1841958,2016-01-13,5e-5
1844752,2016-01-13,4.93e-4
1844310,2016-01-13,5e-5
1844314,2016-01-14,5e-5
1844747,2016-01-15,5.18e-5
1842953,2016-01-15,0.00447
1849140,2016-01-15,7.39e-5
1844312,2016-01-17,5e-5
1844750,2016-01-17,0.00126
1844313,2016-01-18,6e-5
1844733,2016-01-18,2.61e-4
1844749,2016-01-18,5e-5
1844709,2016-01-18,1.24e-4
1844317,2016-01-19,4.81e-4
1848393,2016-01-19,2.54e-4
1844311,2016-01-19,5e-5
1844315,2016-01-19,0.00239
1848394,2016-01-19,1.81e-4
1845908,2016-01-20,0.00497
1844710,2016-01-20,5e-5
1844751,2016-01-20,0.00276
1844746,2016-01-20,2.52e-4
1844316,2016-01-20,3.65e-4
1847196,2016-01-20,5e-5
1844748,2016-01-20,0.00116
1868918,2016-01-20,5e-5
1844711,2016-01-21,0.00981
1847201,2016-01-22,0.00335
1845909,2016-01-22,5e-5
1847180,2016-01-22,5.99e-4
1848395,2016-01-22,6.94e-4
1847199,2016-01-22,3.26e-4
1847188,2016-01-24,5e-5
1845910,2016-01-25,7.38e-4
1847187,2016-01-25,7.26e-5
1847163,2016-01-25,7.66e-5
1848381,2016-01-25,8.83e-5
1848365,2016-01-25,4.7e-4
1847220,2016-01-25,0.00153
1848339,2016-01-26,6.78e-4
1848337,2016-01-26,5e-5
1848338,2016-01-26,0.00149
1849139,2016-01-26,3.41e-4
1847190,2016-01-26,5e-5
1848346,2016-01-26,5.17e-5
1848336,2016-01-26,0.001
1848353,2016-01-27,5.19e-4
1847162,2016-01-27,5e-5
1847156,2016-01-27,6.14e-5
1848323,2016-01-27,6.03e-5
1849142,2016-01-27,6.26e-4
1848347,2016-01-27,3.27e-4
1848360,2016-01-27,0.0016
1848324,2016-01-28,9.33e-5
1848363,2016-01-28,5e-5
1849605,2016-01-28,7.28e-4
1848362,2016-01-28,7.47e-5
1849155,2016-01-29,6.31e-5
1849130,2016-01-29,2.88e-4
1849123,2016-01-29,5e-5
1848322,2016-01-29,5.15e-5
1849128,2016-01-29,5e-5
1849121,2016-01-29,8.43e-5
1848364,2016-01-29,9.63e-4
1849595,2016-01-29,5e-5
1849598,2016-01-29,8.22e-5
1849616,2016-01-29,0.00267
1849607,2016-01-29,0.00108
1849602,2016-01-29,4.4e-4
1849610,2016-01-29,5e-5
1849143,2016-01-31,5.04e-4
1853480,2016-01-31,5e-5
1849129,2016-01-31,0.00144
1853364,2016-02-01,0.00194
1849599,2016-02-01,5e-5
1849138,2016-02-01,0.00481
1849603,2016-02-01,0.00404
1849131,2016-02-01,0.00174
1849618,2016-02-01,5e-5
1849126,2016-02-01,5e-5
1849120,2016-02-01,5e-5
1849124,2016-02-01,5e-5
1849601,2016-02-01,1.3e-4
1849615,2016-02-01,5e-5
1849141,2016-02-01,0.00113
1849122,2016-02-01,5e-5
1849614,2016-02-02,0.00116
1849604,2016-02-02,5e-5
1849617,2016-02-02,5e-5
1849125,2016-02-02,0.00167
1849127,2016-02-02,1.84e-4
1853372,2016-02-02,6.79e-4
1853343,2016-02-02,0.00189
1857816,2016-02-02,5e-5
1857797,2016-02-02,7.45e-5
1852287,2016-02-02,4.28e-4
1849596,2016-02-02,1.67e-4
1854129,2016-02-02,1.81e-4
1853351,2016-02-02,8.28e-4
1853437,2016-02-02,4.89e-4
1853489,2016-02-02,5e-5
1852280,2016-02-02,5e-5
1853350,2016-02-02,8.7e-4
1853363,2016-02-02,5e-5
1853514,2016-02-03,1.48e-4
1853382,2016-02-03,8.41e-4
1853393,2016-02-03,5e-5
1852269,2016-02-03,5e-5
1852327,2016-02-03,5e-5
1849597,2016-02-03,2.16e-4
1849600,2016-02-03,0.00375
1849606,2016-02-03,0.00167
1849623,2016-02-03,5e-5
1852250,2016-02-03,5e-5
1855421,2016-02-03,9.27e-4
1853348,2016-02-03,0.00423
1853488,2016-02-04,0.00155
1849613,2016-02-04,9.82e-4
